renderer,test_id,kind,baseline_outcome,pr85_outcome,parent_outcome,candidate_outcome,candidate_vs_baseline,parent_vs_pr85,candidate_vs_parent,raw_direction,baseline_median_us,pr85_median_us,parent_median_us,candidate_median_us,improvement_parent_vs_pr85_pct,improvement_vs_baseline_pct,improvement_vs_parent_pct,baseline_hash,pr85_hash,parent_hash,candidate_hash
opengl,surface.framebuffer_working_set_032,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1592,1556,1583,+2.26,,-1.74,,a6116feb11a28c25,a6116feb11a28c25,a6116feb11a28c25
opengl,surface.framebuffer_working_set_064,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1679,1596,1593,+4.94,,+0.19,,a6116feb11a28c25,a6116feb11a28c25,a6116feb11a28c25
opengl,surface.full_clear_elision_guard,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1433,1334,1340,+6.91,,-0.45,,4f05ccd43f43d495,4f05ccd43f43d495,4f05ccd43f43d495
opengl,surface.overlapping_surface_churn_representative,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,2074,1970,1956,+5.01,,+0.71,,caf66d4bf5691525,caf66d4bf5691525,caf66d4bf5691525
opengl,surface.overlapping_surface_churn_stress,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,27949,26512,26841,+5.14,,-1.24,,caf66d4bf5691525,caf66d4bf5691525,caf66d4bf5691525
opengl,surface.partial_channel_clear_guard,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1406,1350,1348,+3.98,,+0.15,,eb2cb498aa73af25,eb2cb498aa73af25,eb2cb498aa73af25
opengl,surface.surface_download_path,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,13724,11852,12064,+13.64,,-1.79,,2b0e8aac0f8838e8,2b0e8aac0f8838e8,2b0e8aac0f8838e8
opengl,surface.surface_list_lookup_002,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1674,1493,1467,+10.81,,+1.74,,dce4c9394e7a3f35,dce4c9394e7a3f35,dce4c9394e7a3f35
opengl,surface.surface_list_lookup_008,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1371,1130,1460,+17.58,,-29.20,,bf1fe5b8fe78a94d,bf1fe5b8fe78a94d,bf1fe5b8fe78a94d
opengl,surface.surface_list_lookup_032,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1601,1553,1449,+3.00,,+6.70,,c6275b91195a5325,c6275b91195a5325,c6275b91195a5325
opengl,surface.surface_list_lookup_128,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1708,1595,1619,+6.62,,-1.50,,c6275b91195a5325,c6275b91195a5325,c6275b91195a5325
opengl,surface.vulkan_memory_pressure.representative,group,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,,,,,,,,,,7e188dabb186cb25,7e188dabb186cb25,7e188dabb186cb25
opengl,surface.vulkan_memory_pressure.representative.alias_resize,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,14204,12912,13253,+9.10,,-2.64,,0c26236493b4d325,0c26236493b4d325,0c26236493b4d325
opengl,surface.vulkan_memory_pressure.representative.growth,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,13769,12797,15460,+7.06,,-20.81,,c1b304b452852b25,c1b304b452852b25,c1b304b452852b25
opengl,surface.vulkan_memory_pressure.representative.idle_retention,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,772,697,708,+9.72,,-1.58,,3a8651789ea0fa25,3a8651789ea0fa25,3a8651789ea0fa25
opengl,surface.vulkan_memory_pressure.representative.plateau,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,13386,12239,12637,+8.57,,-3.25,,730005d86af45b25,730005d86af45b25,730005d86af45b25
opengl,surface.vulkan_memory_pressure.representative.reuse,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,13644,12675,12775,+7.10,,-0.79,,3ba0d18066aacb25,3ba0d18066aacb25,3ba0d18066aacb25
opengl,surface.vulkan_memory_pressure.stress,group,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,,,,,,,,,,7e188dabb186cb25,7e188dabb186cb25,7e188dabb186cb25
opengl,surface.vulkan_memory_pressure.stress.alias_resize,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,57581,51508,50950,+10.55,,+1.08,,84a8d75f1f9d1b25,84a8d75f1f9d1b25,84a8d75f1f9d1b25
opengl,surface.vulkan_memory_pressure.stress.growth,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,54072,48240,48961,+10.79,,-1.49,,94cdb4bddb0e4b25,94cdb4bddb0e4b25,94cdb4bddb0e4b25
opengl,surface.vulkan_memory_pressure.stress.idle_retention,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,906,786,777,+13.25,,+1.15,,430711a262877725,430711a262877725,430711a262877725
opengl,surface.vulkan_memory_pressure.stress.plateau,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,54454,47767,48720,+12.28,,-2.00,,196f33989be28325,196f33989be28325,196f33989be28325
opengl,surface.vulkan_memory_pressure.stress.reuse,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,56849,50973,50675,+10.34,,+0.58,,fb2a6abd1cbfc725,fb2a6abd1cbfc725,fb2a6abd1cbfc725
opengl,texture_cubemap_fallback.unbordered_subblock_dxt1,leaf,,FAIL,FAIL,FAIL,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,,,16675,16622,16440,,,,,0a68f0aa371576a5,0a68f0aa371576a5,0a68f0aa371576a5
opengl,tiny_draw.arrays.fixed_function,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,21141,21269,21329,-0.61,,-0.28,,acf025546cf667b5,acf025546cf667b5,acf025546cf667b5
opengl,tiny_draw.arrays.vertex_shader,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,21426,21608,21809,-0.85,,-0.93,,acf025546cf667b5,acf025546cf667b5,acf025546cf667b5
opengl,tiny_draw.inline_arrays.fixed_function,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,82678,73199,74502,+11.46,,-1.78,,acf025546cf667b5,acf025546cf667b5,acf025546cf667b5
opengl,tiny_draw.inline_arrays.vertex_shader,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,82580,71971,72270,+12.85,,-0.42,,acf025546cf667b5,acf025546cf667b5,acf025546cf667b5
opengl,tiny_draw.inline_buffers.fixed_function,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,79337,71719,72469,+9.60,,-1.05,,acf025546cf667b5,acf025546cf667b5,acf025546cf667b5
opengl,tiny_draw.inline_buffers.vertex_shader,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,76798,67997,70198,+11.46,,-3.24,,acf025546cf667b5,acf025546cf667b5,acf025546cf667b5
opengl,tiny_draw.inline_elements.fixed_function,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,21375,21146,21836,+1.07,,-3.26,,acf025546cf667b5,acf025546cf667b5,acf025546cf667b5
opengl,tiny_draw.inline_elements.vertex_shader,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,21386,21552,21813,-0.78,,-1.21,,acf025546cf667b5,acf025546cf667b5,acf025546cf667b5
opengl,uniform_thrash.uniform_thrash,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1859,1758,1747,+5.43,,+0.63,,09eb5907ef624c25,09eb5907ef624c25,09eb5907ef624c25
opengl,vertex_buffer_allocation.disjoint_same_page,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,23336,23260,23570,+0.33,,-1.33,,fdcd25a37910bb25,fdcd25a37910bb25,fdcd25a37910bb25
opengl,vertex_buffer_allocation.mixed.arrays,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,24252,24324,24708,-0.30,,-1.58,,377e6c029807f325,377e6c029807f325,377e6c029807f325
opengl,vertex_buffer_allocation.mixed.inline_arrays,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,128899,129059,131692,-0.12,,-2.04,,377e6c029807f325,377e6c029807f325,377e6c029807f325
opengl,vertex_buffer_allocation.mixed.inline_buffers,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,563717,558149,572104,+0.99,,-2.50,,377e6c029807f325,377e6c029807f325,377e6c029807f325
opengl,vertex_buffer_allocation.mixed.inline_elements,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,32538,32575,33098,-0.11,,-1.61,,377e6c029807f325,377e6c029807f325,377e6c029807f325
opengl,vertex_buffer_allocation.ordered_same_page_overwrite,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,16430,16212,15774,+1.33,,+2.70,,bbc8caeedc9dff25,bbc8caeedc9dff25,bbc8caeedc9dff25
opengl,vertex_buffer_allocation.rising_transient_growth,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,601884,617330,629930,-2.57,,-2.04,,377e6c029807f325,377e6c029807f325,377e6c029807f325
opengl,vertex_buffer_allocation.three_generation_overwrite,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,212450,200123,201004,+5.80,,-0.44,,05e2405b56d7f125,05e2405b56d7f125,05e2405b56d7f125
opengl,vertex_buffer_allocation.tiny.arrays,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,28936,28715,29374,+0.76,,-2.29,,377e6c029807f325,377e6c029807f325,377e6c029807f325
opengl,vertex_buffer_allocation.tiny.inline_arrays,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,91641,76659,75979,+16.35,,+0.89,,377e6c029807f325,377e6c029807f325,377e6c029807f325
opengl,vertex_buffer_allocation.tiny.inline_buffers,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,111214,97272,98025,+12.54,,-0.77,,377e6c029807f325,377e6c029807f325,377e6c029807f325
opengl,vertex_buffer_allocation.tiny.inline_elements,leaf,,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,28848,30119,29056,-4.41,,+3.53,,377e6c029807f325,377e6c029807f325,377e6c029807f325
